userId,movieId,title,rating
312,551,The Poseidon Adventure,3.0
312,562,Die Hard,4.0
312,581,Dances with Wolves,5.0
312,585,"Monsters, Inc.",5.0
312,586,Wag the Dog,1.0
312,587,Big Fish,3.0
312,588,Silent Hill,3.0
312,592,The Conversation,3.0
312,593,Solaris,5.0
312,597,Titanic,5.0
312,608,Men in Black II,5.0
312,639,When Harry Met Sally...,3.0
312,648,Beauty and the Beast,4.0
312,663,Saw IV,5.0
312,708,The Living Daylights,3.0
312,780,The Passion of Joan of Arc,1.0
312,786,Almost Famous,2.0
312,818,Austin Powers in Goldmember,4.0
312,858,Sleepless in Seattle,4.0
312,866,Finding Neverland,5.0
312,896,The World of Apu,3.0
312,919,Blood: The Last Vampire,3.0
312,922,Dead Man,3.0
312,1059,The Hidden Fortress,4.0
312,1073,Arlington Road,3.0
312,1089,Point Break,5.0
312,1213,The Talented Mr. Ripley,5.0
312,1267,Meet the Robinsons,4.0
312,1370,Rambo III,4.0
312,1391,Y Tu Mamá También,3.0
312,1392,Born into Brothels,4.0
312,1396,Mirror,3.0
312,1405,Greed,3.0
312,1573,Die Hard 2,3.0
312,1580,Rope,2.0
312,1687,Escape from the Planet of the Apes,2.0
312,1701,Con Air,3.0
312,1729,The Forbidden Kingdom,2.0
312,1734,The Mummy Returns,5.0
312,1777,Fahrenheit 9/11,2.0
312,1831,The Next Best Thing,1.0
312,1882,The Men,1.0
312,1883,Malcolm X,2.0
312,1923,Twin Peaks: Fire Walk with Me,2.0
312,1956,Gerry,4.0
312,2020,The Bachelor,4.0
312,2022,Mr. Deeds,3.0
312,2071,Shattered,3.0
312,2105,American Pie,4.0
312,2124,Color of Night,4.0
312,2252,Eastern Promises,2.0
312,2289,Cold Mountain,5.0
312,2291,Jacob's Ladder,4.0
312,2671,Ringu,4.0
312,2770,American Pie 2,3.0
312,2959,License to Wed,5.0
312,3107,Destroy All Monsters,3.0
312,3114,The Searchers,3.0
313,2,Ariel,3.0
313,5,Four Rooms,3.5
313,19,Metropolis,2.5
313,25,Jarhead,3.0
313,135,Dont Look Back,4.0
313,150,48 Hrs.,3.5
313,165,Back to the Future Part II,3.5
313,186,Lucky Number Slevin,3.0
313,198,To Be or Not to Be,3.5
313,215,Saw II,3.5
313,253,Live and Let Die,4.0
313,318,The Million Dollar Hotel,5.0
313,339,Night on Earth,3.5
313,364,Batman Returns,5.0
313,380,Rain Man,4.0
313,381,To Catch a Thief,3.5
313,480,Monsoon Wedding,4.0
313,500,Reservoir Dogs,3.5
313,527,Once Were Warriors,5.0
313,539,Psycho,4.5
313,552,Bread and Tulips,3.5
313,586,Wag the Dog,3.0
313,587,Big Fish,3.0
313,588,Silent Hill,4.5
313,590,The Hours,4.0
313,595,To Kill a Mockingbird,4.0
313,597,Titanic,3.0
313,648,Beauty and the Beast,4.0
313,778,Monsieur  Hulot's Holiday,4.0
313,788,Mrs. Doubtfire,3.5
313,832,M,4.0
313,910,The Big Sleep,4.0
313,1059,The Hidden Fortress,3.5
313,1088,Whale Rider,4.0
313,1090,The Thirteenth Floor,4.0
313,1246,Rocky Balboa,3.5
313,1387,Superstar: The Karen Carpenter Story,4.0
313,1485,Get Carter,4.0
313,1573,Die Hard 2,3.5
313,1580,Rope,4.0
313,1594,A Shot in the Dark,3.0
313,1682,Mothra vs. Godzilla,3.5
313,1894,Star Wars: Episode II - Attack of the Clones,3.5
313,1923,Twin Peaks: Fire Walk with Me,4.0
313,1954,The Butterfly Effect,4.0
313,1961,My Name Is Bruce,4.0
313,2006,"Bell, Book and Candle",4.0
313,2080,X-Men Origins: Wolverine,4.0
313,2605,Short Circuit,3.5
313,2617,The Great Outdoors,4.0
313,2671,Ringu,4.5
313,2770,American Pie 2,3.5
313,2959,License to Wed,2.5
313,3114,The Searchers,4.0
313,4816,Ghost Dog: The Way of the Samurai,4.0
313,4886,And Then There Were None,4.5
313,4973,Under the Sand,3.5
313,5528,The Chorus,2.0
313,6537,The Orphanage,3.5
313,6947,The Village,2.5
313,8665,K-19: The Widowmaker,4.0
313,8831,Timecop,2.5
313,8860,Metro,3.0
313,8874,My Best Friend's Wedding,3.5
313,8961,Bad Boys II,4.5
313,8963,Crimson Tide,0.5
313,8970,The Out-of-Towners,3.0
313,30707,Star 80,4.0
314,318,The Million Dollar Hotel,5.0
315,260,The 39 Steps,1.0
315,497,The Green Mile,4.0
315,922,Dead Man,4.0
315,953,Madagascar,4.0
315,1278,The Dreamers,5.0
315,1573,Die Hard 2,5.0
315,2109,Rush Hour,3.0
315,2546,Zazie dans le métro,1.0
315,4587,Mermaids,2.0
315,5991,The Last Laugh,3.0
315,6003,Romeo and Juliet,2.0
316,260,The 39 Steps,4.0
316,541,The Man with the Golden Arm,3.0
316,593,Solaris,2.0
316,4011,Beetlejuice,3.5
316,4638,Hot Fuzz,2.5
316,4816,Ghost Dog: The Way of the Samurai,3.5
316,4886,And Then There Were None,3.5
316,4995,Boogie Nights,3.0
316,8874,My Best Friend's Wedding,5.0
316,8961,Bad Boys II,4.0
316,8984,Disclosure,4.0
316,48385,Indestructible Man,3.0
317,150,48 Hrs.,4.0
317,153,Lost in Translation,2.0
317,165,Back to the Future Part II,4.0
317,185,A Clockwork Orange,4.0
317,231,Syriana,3.0
317,296,Terminator 3: Rise of the Machines,1.0
317,316,Grill Point,5.0
317,318,The Million Dollar Hotel,4.0
317,380,Rain Man,4.0
317,454,Romeo + Juliet,4.0
317,590,The Hours,3.0
317,592,The Conversation,3.0
317,595,To Kill a Mockingbird,3.0
318,5,Four Rooms,3.0
318,6,Judgment Night,3.0
318,95,Armageddon,4.0
318,608,Men in Black II,3.0
318,648,Beauty and the Beast,4.0
318,673,Harry Potter and the Prisoner of Azkaban,4.0
318,704,A Hard Day's Night,5.0
318,711,Finding Forrester,2.0
318,778,Monsieur  Hulot's Holiday,4.0
318,780,The Passion of Joan of Arc,5.0
318,782,Gattaca,3.0
318,784,Kolya,4.0
318,786,Almost Famous,4.0
318,788,Mrs. Doubtfire,3.0
318,830,Forbidden Planet,3.0
318,832,M,4.0
318,849,Krull,3.0
318,991,The Man Who Fell to Earth,3.0
318,996,Double Indemnity,3.0
318,1059,The Hidden Fortress,3.0
318,1363,The Hi-Lo Country,3.0
318,1391,Y Tu Mamá También,1.0
318,1429,25th Hour,5.0
318,1499,Teenage Mutant Ninja Turtles III,5.0
319,11,Star Wars,4.0
319,110,Three Colors: Red,4.0
319,141,Donnie Darko,5.0
319,153,Lost in Translation,4.0
319,196,Back to the Future Part III,4.0
319,253,Live and Let Die,3.0
319,316,Grill Point,4.0
319,380,Rain Man,3.0
319,435,The Day After Tomorrow,2.0
319,480,Monsoon Wedding,4.0
319,553,Dogville,3.0
319,592,The Conversation,3.0
319,593,Solaris,4.0
320,318,The Million Dollar Hotel,4.0
320,527,Once Were Warriors,4.0
320,541,The Man with the Golden Arm,5.0
320,912,The Thomas Crown Affair,5.0
320,924,Dawn of the Dead,3.5
320,4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.0
320,4886,And Then There Were None,3.5
320,4973,Under the Sand,3.5
320,30707,Star 80,4.0
320,85414,Brake,4.0
321,21,The Endless Summer,5.0
321,232,Rumble Fish,5.0
321,293,A River Runs Through It,4.0
321,296,Terminator 3: Rise of the Machines,5.0
321,319,True Romance,5.0
321,348,Alien,4.0
321,350,The Devil Wears Prada,3.0
321,551,The Poseidon Adventure,5.0
321,593,Solaris,3.0
321,707,A View to a Kill,4.0
321,837,Videodrome,4.0
321,913,The Thomas Crown Affair,5.0
321,1246,Rocky Balboa,2.0
321,1249,Hollywoodland,4.0
321,1265,Bridge to Terabithia,4.0
321,1645,A Time to Kill,4.0
321,1689,Little Buddha,3.0
321,1713,Jungle Fever,4.0
321,1883,Malcolm X,5.0
321,1923,Twin Peaks: Fire Walk with Me,2.0
321,1961,My Name Is Bruce,2.0
321,2069,The Whole Nine Yards,3.0
321,2312,In the Name of the King: A Dungeon Siege Tale,2.0
321,2605,Short Circuit,1.0
322,451,Leaving Las Vegas,4.0
322,903,Cool Hand Luke,5.0
322,910,The Big Sleep,3.0
322,912,The Thomas Crown Affair,4.0
322,931,Don't Look Now,5.0
322,1092,The Third Man,4.0
322,1627,The Wild Child,4.0
322,1964,A Friend of Mine,4.0
322,1968,Fools Rush In,2.0
322,2024,The Patriot,4.0
322,3176,Battle Royale,3.0
322,3981,What Women Want,3.0
323,186,Lucky Number Slevin,3.5
323,236,Muriel's Wedding,4.0
323,318,The Million Dollar Hotel,4.5
323,527,Once Were Warriors,4.5
323,784,Kolya,4.0
323,920,Cars,5.0
323,1250,Ghost Rider,4.5
323,1639,Speed 2: Cruise Control,2.5
323,2006,"Bell, Book and Candle",2.0
323,3176,Battle Royale,3.5
323,4973,Under the Sand,5.0
323,4995,Boogie Nights,4.5
324,2,Ariel,4.0
324,19,Metropolis,3.0
324,73,American History X,4.5
324,111,Scarface,3.5
324,141,Donnie Darko,4.0
324,150,48 Hrs.,4.0
324,185,A Clockwork Orange,3.0
324,260,The 39 Steps,3.5
324,318,The Million Dollar Hotel,4.0
324,364,Batman Returns,3.5
324,500,Reservoir Dogs,4.0
324,527,Once Were Warriors,3.0
324,551,The Poseidon Adventure,4.0
324,588,Silent Hill,4.0
324,590,The Hours,3.5
324,592,The Conversation,4.0
324,593,Solaris,4.0
324,1682,Mothra vs. Godzilla,4.0
324,1961,My Name Is Bruce,4.0
324,2028,Say Anything...,4.0
324,2502,The Bourne Supremacy,4.0
324,3114,The Searchers,4.0
324,4148,Revolutionary Road,3.0
324,4226,Shriek If You Know What I Did Last Friday the Thirteenth,3.5
324,4886,And Then There Were None,3.5
324,4973,Under the Sand,3.5
324,4995,Boogie Nights,3.5
324,5816,Waiter,3.5
324,8810,Mad Max 2: The Road Warrior,3.5
324,8970,The Out-of-Towners,3.0
324,30707,Star 80,3.5
324,41569,The Nomi Song,3.0
324,59387,The Powerpuff Girls Movie,5.0
325,105,Back to the Future,2.0
325,277,Underworld,1.5
325,585,"Monsters, Inc.",4.0
325,914,The Great Dictator,1.5
325,1371,Rocky III,3.5
325,2193,My Tutor,1.0
326,314,Catwoman,5.0
326,337,Monsieur Ibrahim,2.0
326,590,The Hours,3.0
326,653,Nosferatu,1.0
326,919,Blood: The Last Vampire,4.0
326,1259,Notes on a Scandal,2.0
327,223,Rebecca,5.0
327,231,Syriana,4.5
327,260,The 39 Steps,4.5
327,296,Terminator 3: Rise of the Machines,5.0
327,539,Psycho,3.0
327,608,Men in Black II,5.0
327,1259,Notes on a Scandal,4.0
327,1265,Bridge to Terabithia,3.0
327,1375,Rocky V,4.5
327,1376,Sweet Sixteen,4.0
327,1722,Captain Corelli's Mandolin,4.0
327,1923,Twin Peaks: Fire Walk with Me,3.5
327,2001,We Own the Night,4.0
327,2268,The Golden Compass,4.0
327,3033,Gods and Monsters,5.0
327,3087,Yankee Doodle Dandy,4.0
328,150,48 Hrs.,4.0
328,163,Ocean's Twelve,3.5
328,246,Zatoichi,3.0
328,260,The 39 Steps,4.0
328,316,Grill Point,3.5
328,318,The Million Dollar Hotel,4.5
328,364,Batman Returns,3.5
328,380,Rain Man,3.5
328,480,Monsoon Wedding,3.5
328,588,Silent Hill,3.5
328,593,Solaris,3.0
328,595,To Kill a Mockingbird,3.5
328,648,Beauty and the Beast,2.5
328,745,The Sixth Sense,4.5
328,780,The Passion of Joan of Arc,3.5
328,919,Blood: The Last Vampire,4.0
328,938,For a Few Dollars More,2.5
328,1073,Arlington Road,4.0
328,1103,Escape from New York,3.0
328,1213,The Talented Mr. Ripley,3.0
328,1259,Notes on a Scandal,3.5
328,1265,Bridge to Terabithia,3.5
328,1278,The Dreamers,3.5
328,1387,Superstar: The Karen Carpenter Story,3.0
328,1394,Nostalgia,3.0
328,2043,Along Came a Spider,4.0
328,2087,The Getaway,3.5
328,2105,American Pie,3.0
328,2142,Cop Land,3.0
328,2294,Jay and Silent Bob Strike Back,3.0
328,3114,The Searchers,4.0
328,3396,The Yes Men,3.5
328,4886,And Then There Were None,4.0
328,5168,To Be and to Have,3.5
328,5618,"Cousin, Cousine",4.5
328,6947,The Village,3.5
328,8874,My Best Friend's Wedding,2.0
328,8961,Bad Boys II,3.5
329,5,Four Rooms,3.0
329,6,Judgment Night,5.0
329,25,Jarhead,5.0
329,95,Armageddon,3.0
329,104,Run Lola Run,3.0
329,260,The 39 Steps,5.0
329,648,Beauty and the Beast,4.0
329,653,Nosferatu,3.0
329,780,The Passion of Joan of Arc,4.0
329,786,Almost Famous,3.0
329,802,Lolita,5.0
329,1073,Arlington Road,3.0
330,16,Dancer in the Dark,3.0
330,22,Pirates of the Caribbean: The Curse of the Black Pearl,3.0
330,25,Jarhead,3.0
330,58,Pirates of the Caribbean: Dead Man's Chest,4.0
330,80,Before Sunset,5.0
330,110,Three Colors: Red,4.0
330,132,The Rolling Stones: Gimme Shelter,1.0
330,150,48 Hrs.,2.0
330,207,Dead Poets Society,4.0
330,213,North by Northwest,5.0
330,231,Syriana,2.0
330,232,Rumble Fish,4.0
330,246,Zatoichi,5.0
330,300,The Science of Sleep,3.0
330,301,Rio Bravo,5.0
330,318,The Million Dollar Hotel,4.0
330,342,Summer Storm,4.0
330,350,The Devil Wears Prada,4.0
330,389,12 Angry Men,4.0
330,480,Monsoon Wedding,3.0
330,497,The Green Mile,4.0
330,527,Once Were Warriors,5.0
330,593,Solaris,1.0
330,628,Interview with the Vampire,3.0
330,707,A View to a Kill,2.0
330,994,Straw Dogs,4.0
330,1407,La Vie en Rose,1.0
330,1580,Rope,4.0
330,1610,Fever Pitch,3.0
330,1639,Speed 2: Cruise Control,1.0
330,1694,Re-Animator,4.0
330,1777,Fahrenheit 9/11,1.0
330,1892,Return of the Jedi,4.0
330,1904,Memoirs of a Geisha,3.0
330,1966,Alexander,2.0
330,2028,Say Anything...,4.0
330,2565,Joe Versus the Volcano,3.0
330,2690,Irma la Douce,4.0
331,24,Kill Bill: Vol. 1,4.0
331,175,The Big Blue,3.0
331,196,Back to the Future Part III,3.0
331,527,Once Were Warriors,4.5
331,762,Monty Python and the Holy Grail,1.5
331,2005,Sister Act,5.0
331,2470,Belle Époque,3.0
331,2657,Pleasantville,4.0
331,5618,"Cousin, Cousine",4.0
331,5991,The Last Laugh,5.0
332,70,Million Dollar Baby,5.0
332,158,Knockin' on Heaven's Door,0.5
332,163,Ocean's Twelve,3.5
332,315,"Faster, Pussycat! Kill! Kill!",3.5
332,552,Bread and Tulips,0.5
332,1089,Point Break,5.0
332,1372,Blood Diamond,0.5
332,1375,Rocky V,0.5
332,1376,Sweet Sixteen,0.5
332,1690,Hostel,4.5
332,27022,The Sorcerer's Apprentice,5.0
333,318,The Million Dollar Hotel,5.0
333,588,Silent Hill,3.5
333,912,The Thomas Crown Affair,4.0
333,1954,The Butterfly Effect,5.0
333,2028,Say Anything...,4.0
333,3114,The Searchers,4.0
333,4886,And Then There Were None,4.5
333,4995,Boogie Nights,5.0
333,8970,The Out-of-Towners,4.5
333,30707,Star 80,4.5
333,31685,The Hunchback of Notre Dame,5.0
333,89492,This Is 40,4.0
334,296,Terminator 3: Rise of the Machines,5.0
334,318,The Million Dollar Hotel,4.0
334,778,Monsieur  Hulot's Holiday,3.0
334,858,Sleepless in Seattle,5.0
334,2355,Reign Over Me,3.0
334,2959,License to Wed,4.0
334,6016,The Good Thief,5.0
334,8873,Wayne's World 2,3.0
334,55721,Bridesmaids,4.5
335,169,Predator 2,2.5
335,922,Dead Man,3.5
335,1281,Bean,4.0
336,260,The 39 Steps,5.0
336,527,Once Were Warriors,5.0
336,919,Blood: The Last Vampire,5.0
336,923,Dawn of the Dead,1.0
336,953,Madagascar,5.0
336,954,Mission: Impossible,3.0
336,1250,Ghost Rider,5.0
336,1372,Blood Diamond,2.0
336,1387,Superstar: The Karen Carpenter Story,1.0
336,1939,Laura,5.0
336,4486,Jesus of Montreal,1.0
336,4539,Hearts of Darkness: A Filmmaker's Apocalypse,3.0
337,260,The 39 Steps,4.0
337,541,The Man with the Golden Arm,4.0
337,891,All the President's Men,1.0
337,1376,Sweet Sixteen,4.0
337,2160,Voyage to the Bottom of the Sea,1.0
338,2,Ariel,3.0
338,25,Jarhead,4.0
338,62,2001: A Space Odyssey,4.0
338,105,Back to the Future,3.0
338,110,Three Colors: Red,3.0
338,141,Donnie Darko,3.0
338,150,48 Hrs.,4.0
338,153,Lost in Translation,3.0
338,158,Knockin' on Heaven's Door,3.0
338,168,Star Trek IV: The Voyage Home,3.0
338,185,A Clockwork Orange,3.0
338,193,Star Trek: Generations,2.0
338,236,Muriel's Wedding,3.0
338,296,Terminator 3: Rise of the Machines,3.0
338,300,The Science of Sleep,3.0
338,318,The Million Dollar Hotel,4.0
338,337,Monsieur Ibrahim,5.0
338,350,The Devil Wears Prada,3.0
338,364,Batman Returns,4.0
338,377,A Nightmare on Elm Street,3.0
338,454,Romeo + Juliet,3.0
338,480,Monsoon Wedding,3.0
338,508,Love Actually,4.0
338,509,Notting Hill,4.0
338,527,Once Were Warriors,5.0
338,539,Psycho,3.0
338,588,Silent Hill,3.0
338,590,The Hours,3.0
338,592,The Conversation,3.0
338,593,Solaris,5.0
338,595,To Kill a Mockingbird,4.0
338,597,Titanic,3.0
338,648,Beauty and the Beast,4.0
339,110,Three Colors: Red,4.5
339,145,Breaking the Waves,3.5
339,165,Back to the Future Part II,3.0
339,260,The 39 Steps,3.0
339,266,Contempt,4.0
339,293,A River Runs Through It,5.0
339,318,The Million Dollar Hotel,5.0
339,377,A Nightmare on Elm Street,4.0
339,527,Once Were Warriors,5.0
339,541,The Man with the Golden Arm,3.0
339,786,Almost Famous,3.0
339,858,Sleepless in Seattle,3.0
339,861,Total Recall,4.5
339,1249,Hollywoodland,5.0
339,2028,Say Anything...,4.5
339,3681,What's New Pussycat?,4.0
339,30707,Star 80,5.0
340,293,A River Runs Through It,4.0
340,296,Terminator 3: Rise of the Machines,3.5
340,318,The Million Dollar Hotel,5.0
340,364,Batman Returns,5.0
340,858,Sleepless in Seattle,5.0
340,1665,Last Days,3.0
340,1954,The Butterfly Effect,3.5
340,3681,What's New Pussycat?,4.0
341,1267,Meet the Robinsons,3.5
341,1272,Sunshine,3.5
341,1892,Return of the Jedi,4.5
341,1947,An Unfinished Life,3.0
342,14,American Beauty,3.0
342,58,Pirates of the Caribbean: Dead Man's Chest,5.0
342,150,48 Hrs.,5.0
342,162,Edward Scissorhands,3.0
342,260,The 39 Steps,4.0
342,296,Terminator 3: Rise of the Machines,3.0
342,300,The Science of Sleep,4.0
342,306,Beverly Hills Cop III,5.0
342,308,Broken Flowers,5.0
342,318,The Million Dollar Hotel,5.0
342,321,Mambo Italiano,4.0
342,337,Monsieur Ibrahim,4.0
342,440,Aliens vs Predator: Requiem,4.0
342,508,Love Actually,3.0
342,509,Notting Hill,4.0
342,527,Once Were Warriors,5.0
342,593,Solaris,5.0
342,647,Final Fantasy VII: Advent Children,3.0
342,866,Finding Neverland,5.0
342,902,The City of Lost Children,4.0
342,903,Cool Hand Luke,4.0
342,911,The Bank Dick,5.0
342,919,Blood: The Last Vampire,4.0
342,920,Cars,5.0
342,924,Dawn of the Dead,5.0
342,934,Rififi,5.0
342,948,Halloween,4.0
342,953,Madagascar,5.0
342,954,Mission: Impossible,5.0
342,1073,Arlington Road,4.0
342,1090,The Thirteenth Floor,4.0
342,1103,Escape from New York,4.0
342,1213,The Talented Mr. Ripley,5.0
342,1247,The Good Shepherd,5.0
342,1250,Ghost Rider,4.0
342,1259,Notes on a Scandal,5.0
342,1265,Bridge to Terabithia,5.0
342,1266,Street Kings,4.0
342,1267,Meet the Robinsons,4.0
342,1271,300,5.0
342,1272,Sunshine,5.0
342,1358,A Brief History of Time,4.0
342,1387,Superstar: The Karen Carpenter Story,4.0
342,1396,Mirror,4.0
342,1537,Changing Lanes,5.0
342,1573,Die Hard 2,2.0
342,1580,Rope,4.0
342,1633,Fried Green Tomatoes,4.0
342,1639,Speed 2: Cruise Control,4.0
342,1682,Mothra vs. Godzilla,3.0
342,1713,Jungle Fever,2.0
342,1947,An Unfinished Life,4.0
342,1954,The Butterfly Effect,5.0
342,1958,8 Women,5.0
342,1961,My Name Is Bruce,5.0
342,1965,A Perfect Murder,3.0
342,1966,Alexander,4.0
342,1968,Fools Rush In,3.0
342,1997,Two Brothers,4.0
342,2022,Mr. Deeds,2.0
342,2028,Say Anything...,5.0
342,2202,Lassie Come Home,5.0
342,2268,The Golden Compass,5.0
342,2289,Cold Mountain,4.0
342,2291,Jacob's Ladder,4.0
342,2302,Avalon,5.0
342,2453,Harley Davidson and the Marlboro Man,4.0
342,2501,The Bourne Identity,4.0
342,2539,Spanglish,4.0
342,2565,Joe Versus the Volcano,4.0
342,2657,Pleasantville,3.0
342,2671,Ringu,3.0
342,2779,The Curse of the Jade Scorpion,4.0
342,3111,A Star Is Born,4.0
343,6,Judgment Night,5.0
343,62,2001: A Space Odyssey,2.0
343,260,The 39 Steps,5.0
343,605,The Matrix Revolutions,4.0
343,608,Men in Black II,3.0
343,633,Soldier of Orange,3.0
343,635,Angel Heart,3.0
343,648,Beauty and the Beast,4.0
343,661,The Marriage of Maria Braun,4.0
343,778,Monsieur  Hulot's Holiday,5.0
343,780,The Passion of Joan of Arc,4.0
343,832,M,2.0
343,858,Sleepless in Seattle,5.0
343,866,Finding Neverland,4.0
343,994,Straw Dogs,5.0
343,1073,Arlington Road,5.0
343,1552,Parenthood,4.0
343,1672,The Professional,4.0
344,5,Four Rooms,2.0
344,82,Miami Vice,4.0
344,110,Three Colors: Red,4.0
344,122,The Lord of the Rings: The Return of the King,3.0
344,144,Wings of Desire,3.0
344,153,Lost in Translation,1.0
344,156,Wilbur Wants to Kill Himself,4.0
344,161,Ocean's Eleven,4.0
344,165,Back to the Future Part II,3.0
344,185,A Clockwork Orange,3.0
344,231,Syriana,3.0
344,232,Rumble Fish,5.0
344,253,Live and Let Die,5.0
344,260,The 39 Steps,5.0
344,266,Contempt,5.0
344,268,Batman,5.0
344,288,High Noon,3.0
344,290,Barton Fink,5.0
344,292,Dave Chappelle's Block Party,3.0
344,293,A River Runs Through It,4.0
344,296,Terminator 3: Rise of the Machines,4.0
344,299,Ocean's Eleven,5.0
344,316,Grill Point,3.0
344,318,The Million Dollar Hotel,5.0
344,337,Monsieur Ibrahim,5.0
344,364,Batman Returns,4.0
344,423,The Pianist,2.0
344,431,Cube,5.0
344,440,Aliens vs Predator: Requiem,4.0
344,489,Good Will Hunting,3.0
344,490,The Seventh Seal,4.0
344,500,Reservoir Dogs,4.0
344,504,Monster,3.0
344,507,Killing Zoe,4.0
344,508,Love Actually,4.0
344,509,Notting Hill,3.0
344,522,Ed Wood,3.0
344,527,Once Were Warriors,4.0
344,541,The Man with the Golden Arm,5.0
344,543,Blackmail,4.0
344,544,There's Something About Mary,2.0
344,553,Dogville,3.0
344,586,Wag the Dog,2.0
344,587,Big Fish,3.0
344,588,Silent Hill,5.0
344,592,The Conversation,2.0
344,593,Solaris,5.0
344,597,Titanic,2.0
344,632,Stalag 17,5.0
344,924,Dawn of the Dead,3.0
344,981,The Philadelphia Story,1.0
344,1088,Whale Rider,3.0
344,1090,The Thirteenth Floor,5.0
344,1091,The Thing,3.0
344,1092,The Third Man,3.0
344,1124,The Prestige,4.0
344,1125,Dreamgirls,3.0
344,1213,The Talented Mr. Ripley,4.0
344,1246,Rocky Balboa,5.0
344,1247,The Good Shepherd,5.0
344,1250,Ghost Rider,4.0
344,1259,Notes on a Scandal,4.0
344,1265,Bridge to Terabithia,4.0
344,1266,Street Kings,4.0
344,1272,Sunshine,4.0
344,1282,Dogtown and Z-Boys,3.0
344,1372,Blood Diamond,4.0
344,1376,Sweet Sixteen,3.0
344,1378,Shortbus,3.0
344,1387,Superstar: The Karen Carpenter Story,3.0
345,5,Four Rooms,2.0
345,25,Jarhead,4.0
345,62,2001: A Space Odyssey,3.5
345,111,Scarface,5.0
345,141,Donnie Darko,3.5
345,196,Back to the Future Part III,2.0
345,223,Rebecca,5.0
345,253,Live and Let Die,2.0
345,260,The 39 Steps,4.0
345,293,A River Runs Through It,3.0
345,296,Terminator 3: Rise of the Machines,5.0
345,318,The Million Dollar Hotel,5.0
345,329,Jurassic Park,2.0
345,345,Eyes Wide Shut,3.0
345,377,A Nightmare on Elm Street,2.0
345,480,Monsoon Wedding,2.0
345,539,Psycho,2.5
345,585,"Monsters, Inc.",3.5
345,588,Silent Hill,4.0
345,592,The Conversation,3.5
345,593,Solaris,4.5
345,608,Men in Black II,5.0
345,648,Beauty and the Beast,2.0
345,780,The Passion of Joan of Arc,1.5
345,903,Cool Hand Luke,4.5
345,924,Dawn of the Dead,3.5
345,1073,Arlington Road,4.5
345,1213,The Talented Mr. Ripley,5.0
345,1250,Ghost Rider,5.0
345,1259,Notes on a Scandal,5.0
345,1358,A Brief History of Time,4.5
345,1372,Blood Diamond,2.0
345,1374,Rocky IV,3.5
345,1375,Rocky V,3.5
345,1376,Sweet Sixteen,3.0
345,1377,Houseboat,3.5
345,1394,Nostalgia,3.5
345,1580,Rope,3.0
345,1584,School of Rock,4.5
345,1639,Speed 2: Cruise Control,4.5
345,1641,Forces of Nature,4.0
345,1968,Fools Rush In,4.5
345,2028,Say Anything...,4.0
345,2291,Jacob's Ladder,1.0
345,2383,The Bear,0.5
345,2502,The Bourne Supremacy,4.0
345,2657,Pleasantville,1.5
345,2959,License to Wed,5.0
345,3114,The Searchers,4.5
345,3176,Battle Royale,2.0
345,4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.5
345,4327,Charlie's Angels,4.0
345,4886,And Then There Were None,4.5
345,4967,Keeping the Faith,4.5
345,5618,"Cousin, Cousine",5.0
345,5991,The Last Laugh,3.5
345,6016,The Good Thief,4.5
345,6620,Sabrina,4.5
345,8961,Bad Boys II,5.0
345,8966,Twilight,4.0
345,8970,The Out-of-Towners,3.0
345,8981,Dear Frankie,4.0
345,30707,Star 80,4.5
346,2,Ariel,2.0
346,110,Three Colors: Red,2.0
346,112,Italian for Beginners,4.0
346,196,Back to the Future Part III,3.0
346,260,The 39 Steps,5.0
346,316,Grill Point,3.0
346,318,The Million Dollar Hotel,1.0
346,319,True Romance,2.0
346,379,Miller's Crossing,4.0
346,480,Monsoon Wedding,1.0
346,527,Once Were Warriors,1.0
346,558,Spider-Man 2,1.0
346,590,The Hours,1.0
346,593,Solaris,2.0
346,608,Men in Black II,1.0
346,648,Beauty and the Beast,4.0
346,653,Nosferatu,2.0
346,663,Saw IV,2.0
346,671,Harry Potter and the Philosopher's Stone,5.0
346,674,Harry Potter and the Goblet of Fire,3.0
346,780,The Passion of Joan of Arc,3.0
346,788,Mrs. Doubtfire,1.0
346,876,Frank Herbert's Dune,5.0
346,924,Dawn of the Dead,1.0
346,1059,The Hidden Fortress,2.0
346,1073,Arlington Road,4.0
346,1255,The Host,0.5
346,1268,Mr. Bean's Holiday,2.0
346,1374,Rocky IV,4.0
346,1376,Sweet Sixteen,3.0
346,1387,Superstar: The Karen Carpenter Story,1.0
346,1391,Y Tu Mamá También,2.0
346,1396,Mirror,2.5
346,1429,25th Hour,4.5
346,1573,Die Hard 2,2.0
346,1580,Rope,3.5
346,1587,What's Eating Gilbert Grape,4.5
346,1623,Brubaker,1.0
346,1645,A Time to Kill,4.0
346,1653,The Motorcycle Diaries,4.0
346,1921,Sweet November,4.0
346,1965,A Perfect Murder,3.0
346,2000,Aguirre: The Wrath of God,5.0
346,2005,Sister Act,4.0
346,2006,"Bell, Book and Candle",4.0
346,2009,"4 Months, 3 Weeks and 2 Days",4.0
346,2019,Hard Target,2.0
346,2021,Jack & Sarah,2.0
346,2034,Training Day,4.0
346,2046,The Gift,4.0
346,2054,Mr. Holland's Opus,3.0
